TimeReference,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Response
7572,-0.300228634,1.260226329,2.276756212,1.366404008,-0.06828715,-0.582340927,0.636397204,-0.35289079,0.825077503,-0.139239664,0.996074143,-2.232708163,2.392242962,1.258440443,0.599578397,-0.378637893,0.524108128,0.240992701,0.300774166,0.249300202,-0.19115107,0.06352831,-0.092100669,0.647436057,-0.356242561,-0.469082096,0.233888699,-0.011198012,2,0
7604,-3.437571957,3.610374961,-0.208764626,0.880737616,-0.865361894,0.656337665,-1.84655572,-2.885199329,1.449704647,0.765256313,-0.379049629,-1.59744553,3.031869162,1.918907441,0.509969182,0.263934069,0.865796146,0.697335724,0.528656474,-0.351365052,3.550473711,-1.544380946,0.568526769,-0.598930686,0.193341103,-0.338941304,0.486184397,0.020979707,2,0
7610,0.72564574,2.300894438,-5.329976183,4.007682805,-1.73041059,-1.732192568,-3.968592618,1.063728153,-0.486096552,-4.624984954,5.588723915,-7.148242636,1.680450741,-6.210257747,0.495282118,-3.599540209,-4.830324242,-0.64909012,2.250123249,0.504646226,0.589669127,0.109541319,0.601045277,-0.364700278,-1.843077692,0.351909298,0.594549978,0.099372236,1,1
7612,-3.995915659,4.040934145,-0.674145647,0.864310499,-1.223649892,0.584401651,-2.218065972,-2.445981435,1.471721309,0.850144272,-0.504359061,-1.427296966,3.093300237,2.164596425,0.485083976,0.364066826,1.025668492,0.719312896,0.493406566,-0.330730398,3.563653174,-1.577305434,0.635167823,-0.603992494,0.268878167,-0.332022439,0.46523473,0.019190506,2,0
7622,1.375389024,-0.44623973,0.640138556,-0.243382477,-1.010014139,-0.758611978,-0.604961786,-0.272041697,0.785929485,0.104747089,0.416298299,-2.648993515,2.043595571,0.898346827,-1.264510394,0.531754145,1.392187566,-1.537860137,0.729870373,0.048188319,-0.161066844,-0.131447575,-0.034904049,0.374535595,0.542535091,-0.285712258,-0.012636075,0.00962714,21,0
7622,0.848585843,-0.861163725,1.067027449,0.609395304,-1.329252896,-0.276028794,-0.507897119,-0.063679427,2.499520346,-0.904686759,0.12144771,-2.033292948,1.440849769,0.963307593,-0.993787149,-0.114992749,0.89461405,-0.301862199,0.203190279,0.251358822,-0.272046149,-0.715726451,-0.072046283,0.415387795,0.036678032,0.884027763,-0.097586187,0.040529641,197.84,0
7624,-0.629713615,0.642004705,2.01677568,1.884795836,0.455616779,0.183248177,-0.034130463,0.079112036,1.100402506,-0.238293339,-0.644523794,-2.273428654,2.477283048,0.683995541,-1.887112507,0.846953527,-0.250246286,0.246097724,-1.474664071,-0.25281286,-0.062611689,0.221859857,0.298524914,-0.183382143,-1.092647612,-0.410668434,0.113993679,0.252718582,0,0
7625,-0.55232092,0.064387883,2.364787603,-0.512452417,-1.305882583,-0.216180291,0.162397049,0.003160841,1.553597082,-1.180093512,0.429502897,-2.838609543,1.672064528,1.104209962,0.765005918,0.813359082,0.18373136,0.715722991,-0.365462977,0.296558756,0.193409864,0.549736541,0.208272412,0.394261488,-0.44763727,1.410109032,-0.08226297,0.060187448,149.7,0
7627,-1.187814724,1.780075167,0.994666602,2.946676135,0.46281127,-0.055169423,0.813744711,0.027522212,-0.817472197,0.215565819,0.014455481,-2.657696036,2.660594181,1.994406376,0.21329637,-0.207018241,0.828265027,0.239971541,0.97623393,-0.085608389,-0.099545816,-0.049101727,-0.097761762,-0.137554935,0.571826945,0.333795155,-0.297989172,-0.025014905,53.73,0
7628,0.852395424,-0.930783527,0.855498597,-0.004075195,-1.055287993,0.024674605,-0.623307201,-0.109197221,2.039506308,-0.745919242,0.070234505,-2.059601914,3.204537176,0.938632976,0.919390315,1.103100559,-0.195862808,0.647283771,-0.262942833,0.507997696,0.130575597,0.198057908,-0.296714126,-0.358057099,0.028763907,1.478016954,-0.12117519,0.044608887,239.7,0
7637,1.440454589,-0.722555097,-0.956865348,-1.422518848,1.489363958,3.489902488,-1.216706086,0.748850532,0.708789256,0.178041287,0.581316193,-3.013516099,1.638098292,1.109559266,-1.038242733,0.874308425,0.912615101,-1.049893518,1.106498672,0.138721713,-0.221543827,-0.462842723,-0.062052438,0.969809694,0.691687234,-0.268287726,-0.011642681,0.001110647,15.9,0
7638,0.868624827,-1.025389157,2.052686258,0.909000167,-1.884301378,0.681710961,-1.423085276,0.369039341,3.083057444,-0.828906386,1.444917125,-1.046749099,1.363100659,0.368219217,-2.778212382,-0.182941945,0.971071649,0.463816457,0.434865248,0.089122288,0.010320167,0.509784694,-0.167700285,0.615963302,0.166078869,1.172391714,-0.031733299,0.025151703,119.43,0
7638,0.868624827,-1.025389157,2.052686258,0.909000167,-1.884301378,0.681710961,-1.423085276,0.369039341,3.083057444,-0.828906386,1.444917125,-1.046749099,1.363100659,0.368219217,-2.778212382,-0.182941945,0.971071649,0.463816457,0.434865248,0.089122288,0.010320167,0.509784694,-0.167700285,0.615963302,0.166078869,1.172391714,-0.031733299,0.025151703,119.43,0
7646,-0.830594358,0.648581931,2.351564002,1.064902001,0.223728975,0.497287934,0.372607479,0.164042404,1.235178229,-0.347766005,1.865466505,-2.673439638,-0.418460031,1.674416242,-0.865798645,-0.779194636,0.989763694,0.240539714,0.650422349,0.173472926,-0.373104126,-0.578104381,-0.115672856,-0.103982405,0.19259539,-0.443456368,0.135548562,-0.097585094,36.26,0
7672,0.7027099,2.426432806,-5.234513296,4.416661243,-2.170806216,-2.667553561,-3.878088455,0.911337122,-0.166199039,-5.009248502,4.675729419,-8.167188052,0.638559282,-6.763334391,1.296860256,-3.81175841,-3.754128066,-1.049177402,1.554197263,0.422743129,0.551179689,-0.009802357,0.72169823,0.473245751,-1.959303771,0.31947554,0.600484916,0.129305225,1,1
7672,0.990890113,-0.357753133,-1.1803023,0.584367844,2.120312826,3.70519983,-0.34263878,0.731600109,1.440620677,-0.455264867,0.407263981,-2.264920295,1.442419491,1.658419813,-0.870678788,-0.11174235,0.225709905,0.226272174,0.114802256,0.208350594,-0.247528914,-0.742315066,-0.240523133,0.956167285,0.817725753,-0.380436277,-0.028337134,0.030873734,151,0
7673,1.260022178,0.777433891,-0.163802135,1.106953323,0.038587761,-1.533544544,0.362595495,-0.462696382,0.987241668,-0.990670014,1.482963641,-2.068090586,2.299609534,0.286208719,0.091134365,0.297574382,1.622226153,0.210926479,-0.655204727,-0.081906969,-0.258282817,-0.404974595,-0.036222426,0.584838024,0.530625298,0.307298949,-0.055264899,0.035192958,0.76,0
7673,-0.616284609,1.223893726,1.768979538,0.998499254,-0.02207161,0.492909981,0.267602051,0.034035967,1.552573865,-0.359330118,-0.496899007,-2.024312367,3.028398614,0.704649499,-0.608667912,-0.337585864,0.409740193,0.630196159,0.630750066,0.326535104,-0.075182114,0.545359988,-0.339373218,-0.453212753,0.145262381,-0.154952209,0.538855664,0.252516252,30.39,0
7677,1.255100141,0.517004916,0.459859511,0.890115657,-0.224963772,-1.00290405,0.052501495,-0.330817013,1.194716859,-0.678312729,1.014981675,-1.842324822,2.678068733,0.986056352,0.268249233,0.413157859,0.678835539,-0.122994458,-0.405948688,-0.066386949,-0.427498123,-0.952160665,0.12834211,0.301128259,0.220137299,0.053142253,-0.045022409,0.026567658,4.49,0
7678,-1.261194733,1.545358078,1.286802201,1.014385165,-0.318174672,0.374157145,-0.154480558,0.467064554,1.588282265,-0.262803273,-0.618430977,-1.844188383,3.097837592,0.952285546,-0.622364792,-0.228344934,0.569512069,0.645158926,0.600039223,0.304159571,-0.076680864,0.501244056,-0.349699595,-0.44992831,0.204554916,-0.147742943,0.55708202,0.208060296,30.39,0
7682,1.250434088,-0.710720265,0.157031734,-0.502433359,-0.470848284,0.109104409,-0.566546458,-0.123772929,0.689743043,0.074076369,0.033590338,-2.916544672,2.231217093,1.022092478,-0.495999886,0.700065747,1.213003852,-1.626502506,0.54292031,0.207008895,-0.147219973,-0.298785953,-0.137366344,-0.800691692,0.472526342,-0.268582326,-0.015268115,0.013000729,97.5,0
7684,-0.65389655,1.224005333,1.651843735,0.347718443,-0.582043243,-0.883087354,0.11414677,0.21996849,0.712801502,-1.101531795,0.664082684,-1.929580234,2.503877129,1.646279354,-0.014507891,0.24684946,0.496241595,0.17873876,-0.49341904,-0.146190484,0.062911495,0.338278171,0.035230007,0.696311942,-0.574092547,0.174307582,-0.018989516,0.098551178,13.85,0
7687,1.251380366,1.459641581,-1.43047492,1.845200198,0.965773425,-1.770531173,0.725734786,-0.502719495,0.743989126,-1.939043801,1.87592239,-2.656851053,2.122676202,-2.06740331,0.265224134,0.976883425,3.404692617,1.529913005,-1.045625344,-0.040284385,-0.353798093,-0.6403269,-0.20389523,0.016590205,0.855379236,-0.334941581,0.01731622,0.091876518,0.89,0
7688,1.341082828,0.672569857,-0.298802018,1.102861122,0.617478634,-0.641079692,0.514531331,-0.444191056,0.898890509,-0.355547386,0.021011591,-1.98865801,2.871722111,1.731401994,-0.113641302,-0.052718408,0.052457776,0.043094985,-0.147129147,-0.102720686,-0.190568022,-0.184674834,-0.249769648,-0.465790068,0.978599657,-0.286569916,-0.028532359,-0.00173101,1,0
7689,-0.515858769,1.19960288,1.568963706,-0.233186087,0.593782253,-0.540135189,0.784834249,-0.135750062,0.62242392,-1.383384872,1.015196711,-1.915965311,2.763625187,0.835993265,-0.176115834,0.250685753,0.691265379,-0.502008652,-1.299585424,-0.116354268,-0.291384894,-0.580845133,0.00078124,-0.009815654,-0.454401623,-0.108660811,0.072284554,0.135728968,1.98,0
7705,-0.63088517,2.772820896,-1.24309845,0.847615934,2.185299608,-0.909380694,2.418848817,-1.969722003,3.798317002,3.530700813,4.729479511,-2.764958709,1.732016702,-4.567407699,0.242185452,-0.281705608,2.530675561,1.352506564,-0.959655807,2.033028104,-0.961587192,-0.057965673,-0.123550293,-0.413612533,-0.289152764,-0.640967653,-0.180936273,-1.409101243,0.89,0
7740,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1,1
7740,1.098890044,0.677925457,0.678734054,2.701862464,0.000318615,-0.608271848,0.333748508,-0.262398374,0.338515603,0.269507357,0.56786355,-2.40777656,1.8167094,1.835955405,-0.317081209,0.644534666,0.145209111,-0.562462768,-0.958182591,-0.084671547,-0.606279437,-1.733970104,0.233337816,0.24956285,0.097334008,-0.534788638,-0.054797392,0.031221271,55.38,0
7741,-0.878740248,1.752148723,1.378459153,2.922510025,0.237754939,0.362943049,0.611104743,0.414431089,-1.180265418,0.115349335,2.400131813,-2.060605374,1.635455342,2.511316891,-0.24606175,-0.477733443,1.185673011,0.179426203,0.601751834,0.071277266,0.061773263,0.209307913,-0.146891492,0.175127806,0.319389591,0.314883943,-0.108070099,-0.001665023,53.73,0
7747,-0.233775328,-3.642574155,-0.00128252,-1.975999388,-1.702769779,1.755293381,-0.636359,0.445341809,2.670853927,-1.650688838,2.705636718,-0.842083827,1.112151409,1.523600137,0.279645304,-3.791869139,2.369959818,0.285847566,-0.985159883,0.721880356,-0.072728815,-0.609158288,-0.465188864,-1.071499262,-0.155746219,-0.837731292,0.037032206,0.128107163,721.31,0
7750,-1.594998001,-0.420661397,2.8116933,0.596092379,-0.106658009,0.626457777,0.748123433,0.063949977,1.036262979,-1.089626075,2.31319112,-1.440863095,2.127650787,0.973558974,-1.205733065,0.172513376,0.048529879,0.553978044,-1.383154946,0.594311927,0.260117501,0.682162749,0.281610557,0.154948608,0.480966799,-0.403889449,-0.193308769,-0.134102222,250,0
7750,-0.794607358,1.318529639,1.329336952,-0.270156103,0.567320732,-0.055577179,0.705444655,-0.172963342,1.153657356,0.304178233,1.718174981,-1.984503708,2.136112918,1.287816231,-0.51144634,0.46609446,-0.359982853,0.574438386,0.355441264,0.43571516,-0.493156838,-0.801909143,-0.122824065,-0.57286285,-0.03833265,0.047041039,0.287506552,0.004216878,8.99,0
7751,-0.595882444,0.904147139,1.570141098,-0.039293288,0.755514085,1.172435649,0.231566921,0.490362865,0.972586128,-0.854345817,1.389585465,-2.536710094,0.933847746,1.828878006,1.273025848,-1.06453833,1.579337916,-1.940513665,-1.734128533,-0.125955184,-0.266929558,-0.340132191,0.124208576,-1.06630915,-0.553846126,0.16373117,0.305730905,0.098327348,2.69,0
7751,-1.239336567,0.408354153,1.592756512,-0.345563101,0.978300562,-0.79344746,0.326441011,-0.150068646,0.682048661,-0.693707841,2.085263166,-1.312038667,2.724581725,1.421180347,-1.117797348,0.759411938,-0.436260392,0.262711208,-0.583771821,-0.23609934,-0.316987426,-0.739672434,0.030061764,-0.04843375,0.04034255,-0.118195193,-0.320341762,0.092044995,1.98,0
7751,0.150551948,0.506456235,1.689555358,1.619169173,0.222381739,2.212238436,-0.783598281,-0.390668382,1.707502729,-0.70632903,0.593943377,-0.748511513,2.768349124,0.683899503,-2.698656052,-1.010610549,1.107997119,-0.14822346,1.66505876,-0.092442301,0.160856542,-1.240150056,-0.296432884,-1.365656913,1.10627013,-0.244696151,0.205022386,0.171010889,6.73,0
7751,1.119168161,0.328495312,0.062466336,1.354441295,0.085289139,-0.477186374,0.207110223,-0.068732255,0.923161409,-0.106872072,2.381057284,-2.389023966,-0.223274376,2.582197747,-0.365997489,-0.275715936,0.606740738,0.091732392,-0.653841413,-0.280472026,-0.058243211,-0.018557275,-0.093430577,0.124250023,0.623514454,-0.316240496,-0.039755217,-0.005736774,29.99,0
7752,-3.070295994,-2.516521123,2.44200628,1.335336468,1.354080173,1.166190296,-0.542129317,0.899434298,1.091569243,-1.057505627,0.510806266,-3.47232666,-0.434233095,1.559946638,0.160216497,-0.078923738,1.290842914,-1.299209723,-3.340805153,0.875511171,0.439385304,0.309921946,1.056488315,-1.088840471,0.061967764,0.998170805,-0.190107671,0.100227725,353.33,0
7848,1.363072806,0.00719288,0.115668683,-0.042667572,-0.300772684,-0.679220369,-0.2558952,-0.162176576,1.866601112,-0.505979786,-0.326676927,-3.529178488,0.088873164,1.978009692,0.656396936,0.55479271,0.227182742,0.268515697,0.196194789,-0.204866362,-0.337306021,-0.785039478,-0.023096731,-0.505365272,0.268880246,0.980335412,-0.12299534,-0.015514231,0.77,0
7891,-1.585505367,3.261584548,-4.137421983,2.357096252,-1.405043314,-1.879437193,-3.513686871,1.515606746,-1.207166361,-6.234561332,5.450746067,-7.333714067,1.361193324,-6.608068252,-0.481069425,-2.60247787,-4.835112052,-0.553026089,0.351948943,0.315957259,0.501543149,-0.546868812,-0.076583636,-0.425550367,0.123644186,0.321984539,0.264028161,0.13281672,1,1
7894,1.216293209,-0.068954601,0.689428776,0.174821036,-0.799701604,-0.975109733,-0.291947616,-0.222397908,1.763500341,-0.583273079,0.619036175,-2.590199824,1.200857082,1.686979212,0.582445451,0.410100464,0.400605126,-0.06580139,-0.180571152,-0.071511684,-0.269497889,-0.626593427,0.083376415,0.367698783,0.062375079,0.864158443,-0.108094858,0.008064211,38.44,0
7899,-1.84075994,0.433738135,-0.079085478,1.429069161,0.807559377,-0.83379215,0.429031369,0.167251474,0.212721495,-0.806274101,2.201515173,-1.596190453,2.487750945,1.052853377,-0.436769892,0.335037613,1.207192508,1.244672872,0.526938325,0.02819142,-0.09102631,-0.036681942,-0.528620126,-0.070123274,-0.252754659,-0.406050862,0.431350286,-0.218659516,131.73,0
7900,0.012186689,1.101249492,1.335217106,0.456719444,0.69972859,-0.299389245,0.755004332,-0.418882626,0.758629017,-0.707420928,0.288844536,-2.48725771,2.881392696,0.637638546,0.510112531,0.230264425,0.52244567,0.349973337,0.694052616,0.171888241,-0.456508887,-0.859266828,-0.150908052,-0.543017857,-0.217206562,0.137126306,-0.161649154,-0.190477451,1.98,0
7900,-0.3238493,0.770118177,1.031631885,-1.378953965,0.732667088,0.24613554,0.400810643,0.057085364,1.358237511,-1.100555897,-0.405459984,-2.466590498,2.666684933,1.138787222,0.046128844,0.700356992,-0.23727567,-0.18713022,-0.801758893,0.044433337,-0.30855436,-0.524199507,-0.152274406,-1.327278188,-0.133958898,0.797822791,0.167194324,0.045282742,9,0
7902,-0.767335516,1.333441972,1.422019627,0.260956836,-0.112062495,-0.622717696,0.351705605,0.279976043,0.42672153,-1.16745137,0.936158146,-1.940937988,2.182322472,1.913102398,0.092139438,-0.239382599,0.917986345,-0.635919752,-0.615352402,-0.193126669,-0.146760205,-0.286923659,0.076467681,0.352876337,-0.452239368,0.07263042,-0.05302597,0.06194499,9.2,0
7908,1.173381631,0.346744223,0.405410973,1.511172596,0.178284596,0.099605954,0.04713702,-0.130088103,1.453412166,-0.52797667,0.253741697,-1.583337777,2.536764341,1.289558195,-0.909452344,-0.691257435,0.810405617,-0.703445409,-0.445234545,-0.138540737,-0.258468918,-0.235598688,-0.115566374,-0.299545189,0.716807446,-0.3334588,0.016965714,0.009895032,19,0
7908,-0.69848982,-0.493793491,1.943606642,-1.286066473,-0.728804357,-0.133456316,-0.537920696,0.049378286,0.925738476,-0.358918152,0.26654585,-3.285257841,1.456500143,0.649488995,-0.832104105,1.070230873,1.008332132,-1.074838816,-0.725558754,-0.175555781,0.317779407,1.238679968,-0.075544169,0.057548264,-0.753572892,-0.348139804,0.162225108,0.135772047,86.63,0
7910,1.185782298,0.308527984,0.198215629,1.408417153,0.407736554,0.372996671,0.061462037,-0.111502097,1.465310194,-0.536108796,-0.151760298,-1.670386866,2.753419918,1.23748023,-0.888267483,-0.5567997,0.629575509,-0.561707638,-0.269342425,-0.09280354,-0.281682413,-0.317796137,-0.186697721,-0.788868547,0.780779354,-0.304735658,0.01521166,0.007102602,29.99,0
7911,1.00017862,-0.205952591,0.323476486,0.41185736,-0.537499357,-1.027924716,0.231397027,-0.414958112,1.262814885,-0.606944192,0.887681013,-1.791402643,2.657529048,1.557891509,0.185672782,0.199151631,0.40042207,-0.468375938,-0.161339393,0.253180153,-0.276769477,-0.859124952,-0.023059121,0.408296668,0.12608166,0.756653625,-0.13504595,0.027518593,156.95,0
7919,0.338742709,-1.857191076,0.339664877,0.544192984,-1.220082011,0.301536004,-0.194487515,-0.067857716,2.478577799,-0.968679673,-0.663594333,-2.677535271,1.350537954,1.160954809,-0.24119482,0.508923171,0.354984836,0.375363144,0.24149967,0.885625107,-0.041795054,-0.821457925,-0.473013696,-0.549961927,0.017325378,0.961055703,-0.15898255,0.084444393,500,0
8052,-0.650540552,0.188488769,2.108170014,0.863350547,-1.075652023,0.39301382,0.213789045,-0.021268662,0.15410141,0.048034449,0.381665626,-2.768774846,1.297420783,1.256714415,-0.316774587,-2.513594187,1.658756154,0.876647086,-0.251530647,-0.484201172,-0.704449964,-1.157936325,0.22511154,0.269808657,-0.550181688,-0.575947368,0.111741948,0.117419602,136.74,0
8090,-1.783228837,3.402793713,-3.822742266,2.625368153,-1.976415411,-2.731689012,-3.430559149,1.413203514,-0.776941495,-6.199881763,4.366713486,-8.243262434,0.345761165,-6.590550297,0.265576096,-3.028452388,-4.214486275,-1.213607848,-0.265421595,0.364089115,0.454031932,-0.577525824,0.045966538,0.461700018,0.044146161,0.305704434,0.530980986,0.243745598,1,1
8090,1.158091784,0.238254901,0.425716342,1.404242704,0.101666469,0.364807058,-0.179185531,0.105240157,1.422831503,-0.307215519,1.721792108,-1.690651281,0.928986048,1.785857199,-1.448008631,-0.435002817,0.657098444,-0.035693871,-0.152145022,-0.258128502,-0.231831982,-0.23298558,-0.091854698,-0.363840265,0.637153374,-0.346073799,0.006311039,-0.006006815,2.99,0
8091,1.083095126,-0.907244889,0.239576141,-1.26319171,-0.713567393,-0.011350544,-0.572321096,-0.102651357,3.266465958,-1.604817969,-0.661435195,-2.10026991,2.218025891,1.100948479,0.687712439,-0.035405959,0.135704088,0.924143752,0.949882072,0.242700307,-0.035101926,0.094310606,-0.401333533,-0.975663725,0.603070299,0.145221812,-0.009813246,0.029566682,154,0
8097,-2.591358353,-0.470210251,1.345207889,-1.140561959,1.743902916,0.289195679,2.358555571,-1.78995469,2.670013349,1.326477135,0.204148719,-3.889906727,1.013538216,-0.029529944,0.559258079,0.040539182,-0.698064591,-0.867843018,-0.020825841,-0.579851984,-1.345122319,-1.710579605,-0.211435415,-1.381094323,-0.053561277,0.248308912,-2.230992431,-1.308146673,117.3,0
